name,state,orig_county,established,discontinued,continuous,stamp_index,duration,latitude,longitude,state_full_name
RINGGOLD,KY,Pulaski,1914.0,1934.0,True,2.0,20.0,37.10813,-84.65355,Kentucky
RIPLINGER,WI,Clark,1916.0,1967.0,True,1.0,51.0,44.82497,-90.40319,Wisconsin
RISNER,KY,Floyd,1923.0,1984.0,True,1.0,61.0,37.58676,-82.84016,Kentucky
RITA,WV,Logan,1926.0,1965.0,True,1.0,39.0,37.77038,-81.93207,West Virginia
RIVERTON,MN,Crow Wing,1913.0,1965.0,True,1.0,52.0,46.46,-94.05167,Minnesota
RIVERVIEW,WV,Kanawha,1914.0,1951.0,True,1.0,37.0,38.33482,-81.59651,West Virginia
ROAD FORK,KY,Pike,1924.0,1959.0,True,1.0,35.0,37.63816,-82.29375,Kentucky
ROADRUN,KY,Clay,1931.0,1933.0,True,4.0,2.0,37.32622,-83.69677,Kentucky
ROBBS,IL,Pope,1931.0,1974.0,True,1.0,43.0,37.45922,-88.69978,Illinois
ROBINETTE,WV,Logan,1912.0,1984.0,True,1.0,72.0,37.78455,-81.79373,West Virginia
ROBINSON,IA,Delaware,1913.0,1916.0,True,5.0,3.0,42.34193,-91.57877,Iowa
ROBLEY,VA,Richmond,1917.0,1973.0,True,1.0,56.0,37.8468,-76.58023,Virginia
ROCK FORGE,WV,Monongalia,1911.0,1916.0,True,5.0,5.0,39.60508,-79.91728,West Virginia
ROCK HARBOR,MI,Keweenaw,1923.0,1959.0,True,1.0,36.0,48.14571,-88.48368,Michigan
ROCK LICK,KY,Breathitt,1936.0,1955.0,True,1.0,19.0,37.65231,-83.31185,Kentucky
ROCKCASTLE,KY,Clay,1931.0,1934.0,True,3.0,3.0,37.14655,-83.94362,Kentucky
ROCKCLIFF,WV,Greenbrier,1923.0,1934.0,True,2.0,11.0,37.96373,-80.62397,West Virginia
ROCKHARBOR,MI,Keweenaw,1911.0,1917.0,True,2.0,6.0,48.14571,-88.48368,Michigan
ROCKRIDGE,WV,McDowell,1924.0,1959.0,True,1.0,35.0,37.37678,-81.82678,West Virginia
ROLAND,MN,Red Lake,1910.0,1917.0,True,5.0,7.0,47.94417,-95.77861,Minnesota
ROOSEVELT,WI,Oneida,1913.0,1934.0,True,2.0,21.0,45.6719,-89.31485,Wisconsin
RORER,WV,Greenbrier,1917.0,1934.0,True,2.0,17.0,38.02512,-80.27702,West Virginia
ROSE CENTER,MI,Oakland,1914.0,1949.0,True,1.0,35.0,42.72333,-83.6175,Michigan
ROSEANN,VA,Buchanan,1934.0,1964.0,True,1.0,30.0,37.35594,-82.05096,Virginia
ROSEDALE,MD,Baltimore,1962.0,1965.0,True,1.0,3.0,39.33281,-76.49252,Maryland
ROSEWOOD,MN,Marshall,1912.0,1954.0,True,1.0,42.0,48.18944,-96.29,Minnesota
ROSSMORE,WV,Logan,1915.0,1989.0,True,1.0,74.0,37.80927,-81.98123,West Virginia
ROTH,VA,Buchanan,1938.0,1955.0,True,1.0,17.0,37.24483,-81.9729,Virginia
ROUND BOTTOM,VA,Bland,1911.0,1931.0,False,2.0,20.0,37.25456,-81.05564,Virginia
ROUSSEAU,MI,Ontonagon,1929.0,1942.0,True,2.0,13.0,46.70917,-88.96972,Michigan
ROWTON,KY,Pike,1917.0,1937.0,True,2.0,20.0,37.45126,-82.31923,Kentucky
ROXALIA,WV,Monroe,1914.0,1947.0,True,1.0,33.0,37.60235,-80.34978,West Virginia
ROYAL,WV,Raleigh,1915.0,1937.0,False,2.0,22.0,37.85289,-81.06788,West Virginia
ROYAL CITY,VA,Buchanan,1946.0,1961.0,True,1.0,15.0,37.25983,-82.10069,Virginia
ROYRADER,KY,Jackson,1927.0,1969.0,True,1.0,42.0,37.26501,-83.9438,Kentucky
RUBY,WV,Putnam,1911.0,1914.0,True,5.0,3.0,38.56501,-81.98229,West Virginia
RUBYATT,NC,Montgomery,1912.0,1914.0,True,4.0,2.0,35.21542,-79.73087,North Carolina
RUFF,VA,Mathews,1910.0,1933.0,True,2.0,23.0,37.41014,-76.31244,Virginia
RUIN,KY,Elliott,1933.0,1953.0,True,1.0,20.0,38.10778,-83.19139,Kentucky
RUMBLE,WV,Boone,1924.0,1933.0,True,2.0,9.0,38.18343,-81.69929,West Virginia
RUSH BROOK,MN,Cass,1915.0,1916.0,True,6.0,1.0,46.43056,-94.46389,Minnesota
RUSHMERE,VA,Isle of Wight,1913.0,1972.0,True,1.0,59.0,37.06681,-76.67635,Virginia
RUSSELDALE,WV,Mineral,1913.0,1931.0,True,2.0,18.0,39.2926,-78.93002,West Virginia
RUSSELL,VA,Russell,1910.0,1919.0,True,4.0,9.0,36.92511,-82.17764,Virginia
RUSSELL,WI,Bayfield,1913.0,1915.0,True,5.0,2.0,46.94427,-90.83898,Wisconsin
RUSSETT,WV,Calhoun,1934.0,1942.0,True,2.0,8.0,38.87314,-81.0565,West Virginia
RYE BEACH,OH,Erie,1922.0,1935.0,True,2.0,13.0,41.40894,-82.58323,Ohio
SACKER GAP,KY,Clay,1928.0,1935.0,True,2.0,7.0,37.24469,-83.78282,Kentucky
SACKETT,KY,Letcher,1928.0,1957.0,False,1.0,29.0,37.2026,-82.88516,Kentucky
SACONON,NC,Henderson,1913.0,1923.0,True,3.0,10.0,35.34039,-82.35067,North Carolina
SAFFARAS,IN,Perry,1916.0,1957.0,True,1.0,41.0,38.18839,-86.69027,Indiana
SAINT CLAIR SHORES,MI,Macomb,1927.0,1948.0,True,4.0,21.0,42.46446,-82.89915,Michigan
SAINT GEORGE,VA,Greene,1946.0,1961.0,True,1.0,15.0,38.26402,-78.54501,Virginia
SAMARCAND,NC,Moore,1911.0,1933.0,True,2.0,22.0,35.29959,-79.68448,North Carolina
SAMPSON,KY,Harlan,1928.0,1950.0,True,1.0,22.0,36.72686,-83.27939,Kentucky
SANATORIUM,NC,Hoke,1914.0,1947.0,True,1.0,33.0,35.06072,-79.34559,North Carolina
SAND SPRINGS,IA,Delaware,1924.0,1945.0,True,2.0,21.0,42.3175,-91.18931,Iowa
SAND SPRINGS,KY,Rockcastle,1925.0,1963.0,True,1.0,38.0,37.29703,-84.3591,Kentucky
SANDCLIFT,KY,Wayne,1921.0,1953.0,True,1.0,32.0,36.62472,-84.98817,Kentucky
SANDERSON,WV,Kanawha,1910.0,1957.0,False,1.0,47.0,38.36455,-81.36817,West Virginia
SANDRIDGE,WV,Calhoun,1920.0,1991.0,False,1.0,71.0,38.80176,-81.06678,West Virginia
SANDY,MN,Saint Louis,1911.0,1927.0,True,4.0,16.0,47.66667,-92.45833,Minnesota
SANDY POINT,VA,Westmoreland,1927.0,1930.0,True,4.0,3.0,38.06387,-76.55294,Virginia
SANDY SPRINGS,OH,Adams,1914.0,1919.0,True,4.0,5.0,38.61119,-83.29685,Ohio
SANSILK,KY,Elliott,1923.0,1939.0,True,2.0,16.0,38.16694,-82.94306,Kentucky
SARAH,VA,Mathews,1911.0,1944.0,True,2.0,33.0,37.38875,-76.28189,Virginia
SASSAFRAS,IN,Perry,1957.0,1959.0,True,1.0,2.0,38.18839,-86.69027,Indiana
SAUBLE,MI,Lake,1910.0,1920.0,True,4.0,10.0,44.03417,-85.99917,Michigan
SAWBILL LANDING,MN,Lake,1954.0,1963.0,True,1.0,9.0,47.71528,-91.26778,Minnesota
SAWYERWOOD,OH,Summit,1916.0,1958.0,True,1.0,42.0,41.03756,-81.4415,Ohio
SAX,MN,Saint Louis,1916.0,1930.0,True,3.0,14.0,47.21444,-92.60278,Minnesota
SAYLOR,KY,Leslie,1922.0,1967.0,True,1.0,45.0,36.89941,-83.46192,Kentucky
SCHILLER PARK,IL,Cook,1922.0,1967.0,True,1.0,45.0,41.95473,-87.86397,Illinois
SCHLEY,MN,Cass,1931.0,1968.0,True,1.0,37.0,47.36889,-94.41583,Minnesota
SCHOPER,IL,Macoupin,1920.0,1922.0,True,4.0,2.0,39.33811,-89.78426,Illinois
SCHWITZ,MN,Crow Wing,1912.0,1913.0,True,6.0,1.0,46.20833,-93.925,Minnesota
SCIENCEVILLE,OH,Mahoning,1919.0,1935.0,True,2.0,16.0,41.11395,-80.61646,Ohio
SCOTLAND BEACH,MD,Saint Mary's,1924.0,1945.0,True,1.0,21.0,38.07151,-76.32967,Maryland
SCOVILLE,KY,Owsley,1915.0,1957.0,True,1.0,42.0,37.45349,-83.71961,Kentucky
SEA GATE,NC,New Hanover,1910.0,1932.0,True,2.0,22.0,34.20934,-77.84359,North Carolina
SECOAL,WV,Boone,1920.0,1934.0,True,3.0,14.0,37.97955,-81.80818,West Virginia
SECOMA,WV,Summers,1917.0,1918.0,True,7.0,1.0,37.82734,-80.90509,West Virginia
SECTION THIRTY,MN,Lake,1910.0,1933.0,True,3.0,23.0,47.91028,-91.78028,Minnesota
SECTOR,WV,Hampshire,1917.0,1936.0,True,2.0,19.0,39.22816,-78.85585,West Virginia
SEDAN,IA,Appanoose,1912.0,1945.0,True,2.0,33.0,40.65696,-92.83353,Iowa
SEEWHY,MI,Chippewa,1912.0,1926.0,True,4.0,14.0,46.35278,-85.09472,Michigan
SELWYN,WV,Mingo,1919.0,1937.0,True,2.0,18.0,37.85871,-82.37848,West Virginia
SEMINARY,KY,Clinton,1936.0,1966.0,True,1.0,30.0,36.76879,-85.21635,Kentucky
SEMINOLE,WV,Summers,1912.0,1932.0,True,2.0,20.0,37.55512,-80.84175,West Virginia
SENDIE,KY,Wayne,1922.0,1928.0,True,4.0,6.0,36.87167,-84.74518,Kentucky
SENECA,VA,Campbell,1910.0,1928.0,False,3.0,18.0,37.0932,-79.12613,Virginia
SENTER,MI,Houghton,1910.0,1914.0,True,7.0,4.0,47.10556,-88.43556,Michigan
SERRADELLA,MI,Iosco,1912.0,1915.0,True,7.0,3.0,44.51111,-83.34722,Michigan
SEVIER,NC,Mcdowell,1912.0,1936.0,True,2.0,24.0,35.80262,-82.01678,North Carolina
SEWALLS POINT,VA,Norfolk,1912.0,1917.0,True,5.0,5.0,36.95487,-76.32689,Virginia
SEWELL,KY,Breathitt,1935.0,1967.0,True,1.0,32.0,37.62564,-83.38879,Kentucky
SHADE,KY,Estill,1912.0,1957.0,True,1.0,45.0,37.64177,-83.83695,Kentucky
SHADOW,VA,Mathews,1921.0,1992.0,True,1.0,71.0,37.3493,-76.29661,Virginia
SHADY OAK,IA,Webster,1926.0,1927.0,True,4.0,1.0,42.46164,-94.1569,Iowa
SHALLMAR,MD,Garrett,1921.0,1966.0,True,1.0,45.0,39.37954,-79.20476,Maryland
SHAN,MN,Saint Louis,1919.0,1950.0,True,1.0,31.0,47.11333,-92.35278,Minnesota
SHARKEY,KY,Fleming,1913.0,1958.0,False,1.0,45.0,38.23277,-83.56048,Kentucky
SHARLOW,WV,Boone,1919.0,1929.0,True,4.0,10.0,38.1326,-81.63429,West Virginia
SHARONDALE,KY,Pike,1913.0,1932.0,True,2.0,19.0,37.61039,-82.26881,Kentucky
SHAW,MN,Saint Louis,1950.0,1959.0,True,1.0,9.0,47.11333,-92.35278,Minnesota
SHAWVER,WV,Fayette,1920.0,1939.0,True,2.0,19.0,37.88678,-80.76564,West Virginia
SHEGON,WV,Logan,1921.0,1929.0,True,4.0,8.0,37.85566,-82.06902,West Virginia
SHELBY,VA,Madison,1911.0,1959.0,True,1.0,48.0,38.32124,-78.30806,Virginia
SHELLAND,MN,Koochiching,1915.0,1917.0,True,5.0,2.0,48.52278,-93.575,Minnesota
SHELLDRAKE,MI,Chippewa,1911.0,1925.0,True,4.0,14.0,46.67778,-85.03361,Michigan
SHENANDOAH CAVERNS,VA,Shenandoah,1926.0,1949.0,True,1.0,23.0,38.71317,-78.66641,Virginia
SHEPOLA,KY,Pulaski,1926.0,1951.0,True,1.0,25.0,37.04869,-84.70605,Kentucky
SHERWOOD,NC,Watauga,1913.0,1966.0,True,1.0,53.0,36.26985,-81.7765,North Carolina
SHERWOOD FOREST,MD,Anne Arundel,1925.0,1964.0,True,1.0,39.0,39.0277,-76.54388,Maryland
SHESHEBEE,MN,Aitkin,1918.0,1933.0,True,3.0,15.0,46.70472,-93.24222,Minnesota
SHILLING,MN,Beltrami,1917.0,1935.0,True,3.0,18.0,48.35556,-95.1875,Minnesota
SHINER,KY,Whitley,1910.0,1912.0,True,4.0,2.0,36.83481,-84.20938,Kentucky
SHOCK,KY,Pike,1915.0,1925.0,True,3.0,10.0,37.53637,-82.29532,Kentucky
SHOE,NC,Wilkes,1915.0,1934.0,True,2.0,19.0,36.26152,-81.35815,North Carolina
SHOEMAKER,KY,Wayne,1911.0,1912.0,True,5.0,1.0,36.78091,-84.82351,Kentucky
SHONN,KY,Harlan,1922.0,1932.0,True,2.0,10.0,36.85166,-83.35406,Kentucky
SHOOKS,MN,Beltrami,1911.0,1966.0,True,1.0,55.0,47.87417,-94.43806,Minnesota
SHOOKVILLE,NC,Macon,1917.0,1936.0,True,2.0,19.0,35.14621,-83.22265,North Carolina
SHOP BRANCH,KY,Jackson,1927.0,1935.0,True,2.0,8.0,37.38563,-84.03547,Kentucky
SHORT,VA,Wise,1911.0,1937.0,True,2.0,26.0,37.11621,-82.57682,Virginia
SHORT LANE,VA,Gloucester,1937.0,1956.0,True,1.0,19.0,37.38486,-76.53412,Virginia
SHORT TOWN,KY,Harlan,1942.0,1950.0,True,1.0,8.0,36.87751,-83.1602,Kentucky
SHORTT GAP,VA,Buchanan,1928.0,1963.0,True,1.0,35.0,37.15733,-81.8729,Virginia
SHOTLEY,MN,Beltrami,1923.0,1935.0,True,4.0,12.0,48.04889,-94.63861,Minnesota
SHOTLY,MN,Beltrami,1913.0,1917.0,True,5.0,4.0,48.04889,-94.63861,Minnesota
SHOVEL LAKE,MN,Aitkin,1910.0,1952.0,True,1.0,42.0,46.9575,-93.75333,Minnesota
SIBERT,KY,Clay,1920.0,1974.0,True,1.0,54.0,37.12338,-83.78705,Kentucky
SIDEWAY,KY,Elliott,1912.0,1958.0,True,1.0,46.0,38.18444,-83.22556,Kentucky
SIGMA,MI,Kalkaska,1914.0,1929.0,True,4.0,15.0,44.66639,-85.05333,Michigan
SILICA,OH,Lucas,1922.0,1923.0,True,5.0,1.0,41.682,-83.74161,Ohio
SILOAM,KY,Greenup,1910.0,1958.0,True,1.0,48.0,38.73535,-82.89462,Kentucky
SILOAM,OH,Gallia,1912.0,1928.0,True,2.0,16.0,38.80563,-82.3721,Ohio
SILUSH,WV,Boone,1915.0,1936.0,True,2.0,21.0,38.11149,-81.93124,West Virginia
SIMMONS GAP,VA,Greene,1930.0,1934.0,True,3.0,4.0,38.2968,-78.62196,Virginia
SIMPKINS,VA,Carroll,1912.0,1942.0,True,2.0,30.0,36.90956,-80.6434,Virginia
SINKING VALLEY,KY,Pulaski,1930.0,1935.0,True,2.0,5.0,37.1823,-84.40716,Kentucky
SIX,WV,McDowell,1914.0,1959.0,True,1.0,45.0,37.369,-81.63789,West Virginia
SIZEROCK,KY,Leslie,1927.0,1964.0,True,1.0,37.0,37.22254,-83.50516,Kentucky
SKIBO,MN,Saint Louis,1918.0,1919.0,True,6.0,1.0,47.48556,-91.99417,Minnesota
SKIME,MN,Roseau,1910.0,1960.0,True,1.0,50.0,48.54694,-95.6025,Minnesota
SKYGUSTY,WV,McDowell,1941.0,1990.0,True,1.0,49.0,37.32567,-81.47622,West Virginia
SKYLINE,KY,Letcher,1921.0,1988.0,False,1.0,67.0,37.07558,-82.98168,Kentucky
SLAGLE,WV,Logan,1914.0,1954.0,True,1.0,40.0,37.81955,-81.84067,West Virginia
SLANT,VA,Scott,1910.0,1955.0,True,1.0,45.0,36.73482,-82.62349,Virginia
SLATE,VA,Buchanan,1938.0,1965.0,True,1.0,27.0,37.30567,-81.94901,Virginia
SLOAN,IN,Warren,1913.0,1941.0,True,2.0,28.0,40.30198,-87.47613,Indiana
SLOAN,KY,Floyd,1938.0,1955.0,True,1.0,17.0,37.61982,-82.75766,Kentucky
SLOCOMB,NC,Cumberland,1910.0,1932.0,True,2.0,22.0,35.17739,-78.82364,North Carolina
SMETHPORT,NC,Ashe,1916.0,1958.0,True,1.0,42.0,36.42651,-81.50177,North Carolina
SMILE,KY,Rowan,1913.0,1975.0,True,1.0,62.0,38.25686,-83.49134,Kentucky
SMITH TOWN,KY,McCreary,1922.0,1976.0,True,1.0,54.0,36.70341,-84.50549,Kentucky
SMOKE HOLE,WV,Pendleton,1930.0,1953.0,True,1.0,23.0,38.85733,-79.28337,West Virginia
SNELLMAN,MN,Becker,1912.0,1919.0,True,5.0,7.0,46.88944,-95.41278,Minnesota
SOBIESKI,MI,Presque Isle,1910.0,1912.0,True,6.0,2.0,45.23333,-83.65833,Michigan
SOFT SHELL,KY,Knott,1926.0,1985.0,True,1.0,59.0,37.40132,-82.94244,Kentucky
SOLANA,MN,Aitkin,1910.0,1938.0,True,2.0,28.0,46.31778,-93.15306,Minnesota
SOMERS,VA,Lancaster,1925.0,1958.0,True,1.0,33.0,37.78819,-76.56634,Virginia
SOPHIE,KY,Carter,1919.0,1955.0,True,1.0,36.0,38.22695,-83.02034,Kentucky
SOURWOOD,KY,Clay,1941.0,1957.0,True,1.0,16.0,37.21944,-83.79967,Kentucky
SOUTH BUCKHANNON,WV,Upshur,1910.0,1914.0,True,4.0,4.0,38.98204,-80.22119,West Virginia
SOUTH CLINCHFIELD,VA,Russell,1919.0,1959.0,True,1.0,40.0,36.96261,-82.17597,Virginia
SOUTH FORK,WV,McDowell,1914.0,1915.0,True,7.0,1.0,37.42095,-81.4401,West Virginia
SOUTH IRVINE,KY,Estill,1933.0,1975.0,True,1.0,42.0,37.68342,-83.97687,Kentucky
SOUTH RIPLEY,KY,Mason,1935.0,1944.0,True,1.0,9.0,38.74118,-83.85409,Kentucky
SOUTH SHORE,KY,Greenup,1940.0,1951.0,True,1.0,11.0,38.72053,-82.95581,Kentucky
SOUTHDOWN,KY,Letcher,1921.0,1965.0,True,1.0,44.0,37.15957,-82.798,Kentucky
SOUTHSHORE,NC,Tyrrell,1912.0,1922.0,True,3.0,10.0,35.9196,-76.04936,North Carolina
SOVEREIGN,WV,Logan,1913.0,1931.0,True,2.0,18.0,37.86177,-81.82623,West Virginia
SPANGLER,WV,Randolph,1912.0,1920.0,True,4.0,8.0,38.60622,-80.02368,West Virginia
SPARKS,MD,Baltimore,1911.0,1967.0,True,1.0,56.0,39.53094,-76.6458,Maryland
SPARR,MI,Otsego,1915.0,1932.0,True,3.0,17.0,45.04167,-84.5725,Michigan
SPASHDAM,VA,Dickenson,1918.0,1958.0,True,1.0,40.0,37.22094,-82.30876,Virginia
SPAWS CREEK,KY,Powell,1910.0,1911.0,True,5.0,1.0,37.86013,-83.71276,Kentucky
SPEED,IN,Clark,1922.0,1963.0,True,1.0,41.0,38.41229,-85.75246,Indiana
SPEEDWAY,WV,Mercer,1918.0,1957.0,True,1.0,39.0,37.45651,-81.01037,West Virginia
SPELTERVILLE,IN,Vigo,1920.0,1934.0,True,2.0,14.0,39.52781,-87.39835,Indiana
SPENCER RIDGE,KY,Lee,1935.0,1943.0,False,1.0,8.0,37.56092,-83.8102,Kentucky
SPICE,WV,Pocahontas,1912.0,1943.0,True,2.0,31.0,38.11012,-80.26646,West Virginia
SPIDER,KY,Knott,1910.0,1957.0,True,1.0,47.0,37.25836,-82.90915,Kentucky
SPLINT,KY,Harlan,1936.0,1957.0,True,1.0,21.0,36.92565,-83.16378,Kentucky
SPREAD EAGLE,WI,Florence,1927.0,1955.0,True,1.0,28.0,45.8819,-88.13985,Wisconsin
SPRINGSTEAD,WI,Iron,1920.0,1933.0,True,2.0,13.0,46.02523,-90.13683,Wisconsin
SPRINGWELLS,MI,Wayne,1910.0,1917.0,True,2.0,7.0,42.30877,-83.12567,Michigan
SPRUCE HOLLOW,WV,Calhoun,1927.0,1927.0,True,6.0,0.0,38.97703,-81.12261,West Virginia
SQUIB,KY,Pulaski,1923.0,1975.0,True,1.0,52.0,37.15536,-84.3266,Kentucky
STACK,MI,Marquette,1916.0,1920.0,True,5.0,4.0,46.19583,-87.25556,Michigan
STACY FORK,KY,Morgan,1913.0,1985.0,True,1.0,72.0,37.84148,-83.2574,Kentucky
STALCUP,KY,Cumberland,1924.0,1934.0,True,2.0,10.0,36.70284,-85.44663,Kentucky
STAMPERS,VA,Middlesex,1915.0,1944.0,False,2.0,29.0,37.53986,-76.43245,Virginia
STANBERRY,WI,Washburn,1912.0,1920.0,True,3.0,8.0,46.00717,-91.62629,Wisconsin
STANLEY,MN,Beltrami,1914.0,1923.0,True,4.0,9.0,48.04889,-94.63861,Minnesota
STARK,WV,Boone,1915.0,1932.0,True,2.0,17.0,37.91205,-81.74401,West Virginia
STARKEY,VA,Roanoke,1912.0,1954.0,True,1.0,42.0,37.20069,-79.99865,Virginia
STARKS,WI,Oneida,1913.0,1942.0,True,2.0,29.0,45.66301,-89.22179,Wisconsin
STATE FARM,VA,Goochland,1923.0,1992.0,True,1.0,69.0,37.64542,-77.82833,Virginia
STATE LINE,WI,Vilas,1919.0,1923.0,True,4.0,4.0,46.16134,-89.21875,Wisconsin
STAUB,KY,Perry,1916.0,1923.0,True,4.0,7.0,37.31284,-83.20212,Kentucky
STAY,KY,Owsley,1925.0,1974.0,True,1.0,49.0,37.51037,-83.65214,Kentucky
STEELES,WV,Wyoming,1943.0,1964.0,True,1.0,21.0,37.539,-81.77539,West Virginia
STEINMAN,VA,Dickenson,1922.0,1959.0,True,1.0,37.0,37.17872,-82.34153,Virginia
STEMMERS RUN,MD,Baltimore,1920.0,1943.0,True,2.0,23.0,39.33066,-76.47191,Maryland
STERLING,WV,Boone,1913.0,1924.0,True,4.0,11.0,38.1176,-81.65706,West Virginia
STEWART,KY,Pike,1910.0,1942.0,True,1.0,32.0,37.3189,-82.53381,Kentucky
STEYER,MD,Garrett,1912.0,1958.0,True,1.0,46.0,39.30566,-79.31088,Maryland
STICKNEY,WV,Raleigh,1921.0,1990.0,True,1.0,69.0,37.9015,-81.52761,West Virginia
STILSON,KY,Bell,1921.0,1922.0,True,5.0,1.0,36.77148,-83.68208,Kentucky
STINGRAY POINT,VA,Middlesex,1940.0,1941.0,True,4.0,1.0,37.55874,-76.30522,Virginia
STIRRAT,WV,Logan,1918.0,1994.0,True,1.0,76.0,37.72649,-82.00235,West Virginia
STOAKLEY,MD,Calvert,1911.0,1935.0,True,2.0,24.0,38.55845,-76.59746,Maryland
STOFFEL,WV,Kanawha,1910.0,1938.0,True,2.0,28.0,38.43149,-81.48595,West Virginia
STOLL,KY,Menifee,1928.0,1937.0,True,2.0,9.0,37.86229,-83.49643,Kentucky
STONY LAKE,MI,Oceana,1937.0,1953.0,True,1.0,16.0,43.55973,-86.50008,Michigan
STOP,KY,Wayne,1910.0,1933.0,True,2.0,23.0,36.81334,-84.98027,Kentucky
STORMKING,KY,Perry,1921.0,1929.0,False,4.0,8.0,37.21661,-83.15097,Kentucky
STOTESBURY,WV,Raleigh,1910.0,1963.0,True,1.0,53.0,37.68178,-81.28871,West Virginia
STOW,WV,Logan,1912.0,1920.0,True,4.0,8.0,37.80622,-81.75873,West Virginia
STRATHMOOR,MI,Wayne,1917.0,1920.0,True,5.0,3.0,42.38697,-83.17818,Michigan
STROUTH,VA,Wise,1919.0,1932.0,False,3.0,13.0,37.07176,-82.52348,Virginia
STUMP,KY,Estill,1920.0,1931.0,True,2.0,11.0,37.72419,-84.00595,Kentucky
STUMP POINT,MD,Wicomico,1916.0,1921.0,True,3.0,5.0,38.22957,-75.89604,Maryland
STURGEON RIVER,MN,Saint Louis,1914.0,1916.0,True,5.0,2.0,47.80833,-93.00278,Minnesota
SUCK CREEK,WV,Summers,1910.0,1919.0,True,5.0,9.0,37.6079,-80.98703,West Virginia
SUGAR HILL,KY,Pulaski,1924.0,1933.0,True,3.0,9.0,37.12702,-84.55439,Kentucky
SUGAR POINT,MN,Lake of The Woods,1911.0,1912.0,True,6.0,1.0,49.28778,-94.92361,Minnesota
SUITER,VA,Bland,1915.0,1934.0,False,2.0,19.0,37.11984,-81.21343,Virginia
SUMMERLEE,WV,Fayette,1912.0,1994.0,True,1.0,82.0,38.00289,-81.1601,West Virginia
SUNBRIGHT,VA,Scott,1953.0,1957.0,True,2.0,4.0,36.7301,-82.76127,Virginia
SUNCREST,WV,Randolph,1921.0,1938.0,True,2.0,17.0,38.68816,-80.25341,West Virginia
SUNDELL,MI,Alger,1922.0,1967.0,True,1.0,45.0,46.34722,-87.08,Michigan
SUNDIAL,WV,Raleigh,1941.0,1992.0,True,1.0,51.0,37.8765,-81.51511,West Virginia
SUNSET HILLS,VA,Fairfax,1923.0,1954.0,True,1.0,31.0,38.95483,-77.34971,Virginia
SUNSHINE,KY,Harlan,1938.0,1951.0,True,1.0,13.0,36.83676,-83.32879,Kentucky
SUOMI,MN,Itasca,1921.0,1935.0,False,4.0,14.0,47.48333,-93.73889,Minnesota
SUPERIOR,WV,McDowell,1913.0,1993.0,True,1.0,80.0,37.42067,-81.54205,West Virginia
SUROSA,WV,Mingo,1935.0,1960.0,True,1.0,25.0,37.64149,-82.17513,West Virginia
SWAN LAKE,KY,Knox,1911.0,1951.0,True,1.0,40.0,36.82991,-83.92301,Kentucky
SWANDALE,WV,Clay,1917.0,1966.0,True,1.0,49.0,38.47066,-80.95955,West Virginia
SWANPOND,KY,Knox,1921.0,1933.0,True,2.0,12.0,36.83347,-83.91143,Kentucky
SWANTON,VA,Northumberland,1914.0,1914.0,True,7.0,0.0,37.94124,-76.53523,Virginia
SWEENEYVILLE,KY,Taylor,1914.0,1918.0,True,4.0,4.0,37.35229,-85.39913,Kentucky
SYBIAL,WV,Kanawha,1924.0,1964.0,True,1.0,40.0,38.47593,-81.37095,West Virginia
SYLVAN LAKE,MI,Oakland,1922.0,1925.0,True,6.0,3.0,42.61139,-83.32861,Michigan
TALMOON,MN,Itasca,1939.0,1954.0,True,1.0,15.0,47.6,-93.77361,Minnesota
TAMCLIFF,WV,Mingo,1921.0,1959.0,False,1.0,38.0,37.63844,-81.87651,West Virginia
TAMROY,WV,Raleigh,1914.0,1942.0,True,2.0,28.0,37.85206,-81.16677,West Virginia
TAMS,WV,Raleigh,1912.0,1988.0,True,1.0,76.0,37.66484,-81.3076,West Virginia
TANBARK,KY,Cumberland,1920.0,1962.0,True,1.0,42.0,36.72228,-85.38441,Kentucky
TAPLIN,WV,Logan,1917.0,1998.0,False,1.0,81.0,37.75511,-81.89429,West Virginia
TAQUAMINON,MI,Chippewa,1919.0,1920.0,True,7.0,1.0,46.35548,-85.15016,Michigan
TARKILN,KY,Lawrence,1924.0,1931.0,True,3.0,7.0,37.99222,-82.85847,Kentucky
TAYLOR,KY,Greenup,1927.0,1940.0,True,2.0,13.0,38.72053,-82.95581,Kentucky
TAYLORVILLE,WV,Mingo,1938.0,1954.0,True,1.0,16.0,37.66427,-82.15652,West Virginia
TEARCOAT,KY,Clinton,1910.0,1920.0,True,3.0,10.0,36.85836,-85.21144,Kentucky
TEAS,VA,Smyth,1911.0,1935.0,True,2.0,24.0,36.77289,-81.4515,Virginia
TEETERSVILLE,KY,Harlan,1938.0,1955.0,True,1.0,17.0,36.81314,-83.33602,Kentucky
TEMPLEMAN,VA,Westmoreland,1949.0,1966.0,True,1.0,17.0,38.07069,-76.77496,Virginia
TERRA CEIA,NC,Beaufort,1915.0,1933.0,True,2.0,18.0,35.60127,-76.76494,North Carolina
TETOTUM,VA,King George,1915.0,1975.0,True,1.0,60.0,38.27596,-77.04525,Virginia
THACKERAY,IL,Hamilton,1927.0,1953.0,True,1.0,26.0,38.12005,-88.4531,Illinois
THE HEIGHTS,MI,Roscommon,1923.0,1956.0,True,1.0,33.0,44.32752,-84.77447,Michigan
THE INN,IA,Dickinson,1910.0,1940.0,True,2.0,30.0,43.38746,-95.15083,Iowa
